neuron_name,neuron_id,neurite_surface_nmo,neurite_volume_nmo,pk_classic_nmo,bif_ampl_local_nmo,fractal_dim_nmo,soma_surface_nmo,n_stems_nmo,n_bifs_nmo,n_branch_nmo,width_nmo,height_nmo,depth_nmo,diameter_nmo,euc_distance_nmo,path_distance_nmo,branch_order_nmo,contraction_nmo,fragmentation_nmo,partition_asymmetry_nmo,bif_ampl_remote_nmo,neurite_length_nmo
93-2-7,5209,10257.5,4407.72,1.59,75.64,1.01802,1436.71,5.0,19.0,43.0,377.92,667.7,212.53,0.58,520.14,616.22,5.0,0.9,580.0,0.34,62.2,4475.32
92-2-7,5182,15710.7,7385.84,1.59,79.93,1.03,1444.92,9.0,23.0,55.0,365.4,440.55,237.34,0.7,375.48,561.37,7.0,0.89,636.0,0.54,71.47,5821.8
92-2-8,5183,7377.53,2204.26,1.49,91.11,1.04,1396.95,5.0,15.0,35.0,440.31,262.38,252.72,0.48,360.85,533.74,5.0,0.87,547.0,0.48,74.41,4413.83
92-2-9,5184,7627.56,2088.56,1.62,79.01,1.02,1043.42,5.0,20.0,45.0,390.6,572.6,232.03,0.51,439.85,498.71,4.0,0.89,597.0,0.31,75.82,4539.01
92-3-1,5185,7589.75,2621.26,1.51,67.08,1.02,1342.63,8.0,26.0,60.0,171.0,362.11,226.54,0.54,236.73,331.73,4.0,0.89,383.0,0.35,68.53,3834.86
92-3-2,5186,10579.5,3396.81,1.43,72.73,1.03,1484.26,9.0,20.0,49.0,405.9,435.72,191.09,0.59,349.24,459.62,4.0,0.87,507.0,0.35,66.29,5150.58
92-3-3,5187,11168.9,3559.96,1.6,72.9,1.02,1458.29,8.0,16.0,40.0,491.56,494.15,216.62,0.64,448.25,503.35,4.0,0.86,555.0,0.41,60.31,5125.14
92-3-4,5188,9999.52,3726.42,1.55,75.14,1.03,1423.3,8.0,22.0,52.0,333.03,696.4,174.66,0.61,561.84,588.21,4.0,0.88,541.0,0.31,63.07,4564.85
92-3-5,5189,10159.5,4816.76,1.5,93.51,1.02,732.765,7.0,23.0,53.0,328.43,261.31,210.94,0.58,247.79,340.44,4.0,0.88,492.0,0.51,84.62,4658.35
92-3-7,5191,9326.53,3282.12,1.33,85.67,1.03,1033.86,7.0,16.0,39.0,337.4,667.09,224.08,0.6,524.04,579.45,4.0,0.85,552.0,0.52,75.09,4835.01
92-3-8,5192,12540.3,6415.42,1.5,87.4,1.02,1013.03,8.0,25.0,58.0,487.55,412.3,222.78,0.66,407.21,483.85,4.0,0.88,670.0,0.3,66.63,4997.28
93-1-10,5194,13989.3,6884.6,1.54,81.87,1.02,1043.14,8.0,25.0,58.0,327.69,427.27,298.17,0.62,367.36,648.13,4.0,0.9,734.0,0.35,65.48,6194.64
93-1-1,5193,10891.1,3662.95,1.71,83.34,1.02,1151.5,5.0,26.0,57.0,256.79,375.9,229.64,0.57,371.73,422.86,5.0,0.85,561.0,0.37,60.58,5752.27
93-1-2,5195,8061.4,2835.38,1.6,77.89,1.02,1144.88,6.0,17.0,40.0,283.22,457.56,200.09,0.51,345.99,482.85,4.0,0.86,435.0,0.37,61.03,4257.74
93-1-3,5196,8751.14,3739.4,1.56,85.74,1.02,1591.99,5.0,17.0,39.0,350.94,373.95,244.51,0.7,309.55,375.7,5.0,0.86,369.0,0.54,78.59,3925.7
93-1-4,5197,17670.7,12213.2,1.75,81.61,1.02,2034.34,5.0,31.0,67.0,934.84,385.22,262.24,0.64,752.5,850.17,5.0,0.87,787.0,0.36,69.87,6780.12
93-1-5,5198,7652.94,5492.96,1.52,68.58,1.03,1783.11,5.0,16.0,37.0,234.35,331.17,159.28,0.79,248.73,301.19,4.0,0.86,240.0,0.46,76.05,2585.6
93-1-6,5199,8115.33,3012.33,1.46,90.62,1.02,1122.99,6.0,17.0,40.0,352.9,461.31,238.4,0.51,344.2,517.41,3.0,0.88,533.0,0.28,66.98,4261.52
93-1-8,5200,11097.2,5667.55,1.56,81.13,1.02,1124.06,6.0,21.0,48.0,306.55,644.9,292.27,0.8,521.26,556.51,4.0,0.9,544.0,0.42,68.6,4171.33
38-7-7,3048,16695.0,7701.9,1.62,73.2,1.04,1172.18,7.0,23.0,53.0,280.36,469.71,99.17,0.96,305.18,363.92,4.0,0.89,502.0,0.34,58.15,5377.72
38-7-8,3049,13045.2,3329.19,1.56,63.2,1.02,821.995,7.0,42.0,91.0,278.45,318.45,129.27,0.78,254.64,290.88,7.0,0.9,388.0,0.43,54.06,5724.09
38-7-9,3050,11448.4,4557.22,1.59,66.9,1.03,1585.63,6.0,25.0,56.0,339.46,436.34,120.12,0.76,284.48,375.78,5.0,0.89,458.0,0.3,57.08,4368.43
38-8-10,3052,9128.11,2537.55,1.64,58.64,1.01829,1203.46,6.0,27.0,60.0,307.95,360.81,101.34,0.74,234.23,271.81,6.0,0.93,265.0,0.39,57.65,3963.12
38-8-1,3051,11412.5,4782.99,1.75,61.75,1.04,1143.13,6.0,30.0,66.0,247.51,387.14,90.91,0.78,252.73,283.75,6.0,0.89,447.0,0.38,54.34,4275.55
38-8-2,3053,10670.6,3708.75,1.69,62.71,1.02,871.396,5.0,24.0,53.0,282.84,394.38,88.37,0.73,273.92,312.14,4.0,0.89,483.0,0.21,54.29,4344.6
38-8-3,3054,11817.5,4438.87,1.6,59.33,1.03,1054.63,7.0,26.0,59.0,276.36,365.99,112.65,0.76,247.37,317.65,6.0,0.88,506.0,0.46,53.95,4662.89
38-8-4,3055,10661.3,3894.91,1.7,70.81,1.04,831.457,6.0,18.0,42.0,341.31,524.07,92.47,0.76,312.34,385.34,4.0,0.87,452.0,0.32,61.68,4147.54
38-8-5,3056,13358.1,4912.6,1.67,66.6,1.04,872.463,6.0,30.0,66.0,365.26,384.1,127.57,0.77,321.4,399.78,5.0,0.88,530.0,0.37,59.0,5294.56
38-8-6,3057,14386.4,5657.1,1.3,55.25,1.01551,1516.9,7.0,31.0,69.0,446.61,304.79,104.62,0.86,268.38,297.56,6.0,0.94,337.0,0.4,45.69,5588.64
38-8-7,3058,13071.7,3399.2,1.66,65.66,1.02,1182.8,6.0,33.0,72.0,243.13,626.11,118.82,0.76,390.56,424.24,7.0,0.93,329.0,0.54,58.3,5883.17
38-8-8,3059,13293.3,4022.88,1.44,64.83,1.02,956.311,7.0,30.0,67.0,247.51,370.18,127.28,0.82,221.15,337.74,4.0,0.91,373.0,0.35,62.12,5308.84
38-8-9,3060,16361.3,4001.86,1.6,67.47,1.02,1162.36,6.0,48.0,102.0,331.26,425.32,117.75,0.72,264.67,386.12,5.0,0.92,459.0,0.29,63.93,7547.8
38-9-10,3062,9554.87,2446.23,1.66,61.97,1.02,876.768,5.0,31.0,67.0,254.75,341.52,107.21,0.72,245.42,286.64,6.0,0.92,306.0,0.35,54.52,4268.31
38-9-1,3061,7576.78,3087.27,1.29,66.82,1.04,640.236,7.0,15.0,37.0,223.84,292.01,114.38,0.79,194.34,244.52,3.0,0.89,306.0,0.33,55.98,2702.39
38-9-2,3063,8590.08,3320.21,1.65,72.98,1.03,668.361,5.0,23.0,51.0,270.74,312.8,99.29,0.74,222.13,290.62,5.0,0.88,413.0,0.35,56.85,3368.38
38-9-3,3064,8284.41,3563.91,1.65,59.56,1.05,979.958,5.0,15.0,35.0,207.96,322.72,111.16,0.9,192.38,264.0,4.0,0.86,299.0,0.48,50.8,2827.45
38-9-4,3065,10169.4,3078.18,1.68,67.19,1.03,839.328,5.0,22.0,49.0,268.23,402.94,109.86,0.72,278.86,317.56,5.0,0.89,500.0,0.4,48.15,4313.26
38-5-9,3030,10672.7,5781.33,1.73,65.07,1.04,1388.33,4.0,21.0,46.0,447.58,317.09,84.7,0.79,273.66,337.27,4.0,0.88,430.0,0.29,57.67,3839.28
38-6-10,3032,11810.4,4309.68,1.75,76.43,1.03,896.834,5.0,29.0,63.0,257.12,466.2,121.52,0.75,270.47,338.34,5.0,0.87,509.0,0.42,50.31,4671.35
38-6-1,3031,6835.87,2505.91,1.63,59.44,1.03,671.895,5.0,19.0,43.0,204.14,329.88,98.85,0.77,195.58,250.35,4.0,0.9,312.0,0.26,56.4,2699.68
38-6-2,3033,8854.67,2984.04,1.63,68.19,1.03,470.343,6.0,26.0,58.0,283.12,345.56,92.27,0.73,214.89,253.9,4.0,0.9,434.0,0.38,58.78,3664.35
38-6-3,3034,14369.9,6869.0,1.53,59.96,1.03,1125.01,7.0,26.0,59.0,264.75,423.99,86.41,0.97,304.7,408.12,5.0,0.91,458.0,0.45,49.86,4508.08
38-6-4,3035,9064.87,2837.07,1.5,59.79,1.02,971.212,5.0,26.0,57.0,226.5,341.79,93.83,0.8,215.25,235.19,5.0,0.92,254.0,0.27,56.69,3741.91
38-6-5,3036,9506.4,2282.54,1.63,69.09,1.03,829.314,5.0,28.0,61.0,332.43,306.17,122.64,0.71,259.42,303.74,5.0,0.91,280.0,0.44,56.56,4271.09
38-6-6,3037,8976.29,4075.97,1.63,70.58,1.02,715.734,5.0,19.0,43.0,247.75,332.34,119.94,0.82,236.46,243.85,5.0,0.89,339.0,0.33,60.81,3053.67
38-4-1,3011,6683.43,1947.49,1.35,62.09,1.03,697.249,4.0,19.0,42.0,229.76,336.57,123.3,0.78,237.67,311.89,5.0,0.88,236.0,0.41,58.01,2789.46
38-4-2,3013,10331.4,3440.08,1.32,68.13,1.02,1244.4,4.0,26.0,56.0,270.08,399.46,111.57,0.86,269.61,302.19,5.0,0.93,286.0,0.33,56.63,4099.17
38-4-3,3014,9107.83,3231.04,1.67,65.14,1.03,806.86,5.0,22.0,49.0,245.8,472.11,110.35,0.73,295.0,351.37,4.0,0.91,437.0,0.2,56.69,3597.64
38-4-4,3015,10432.29,4006.01,1.53,59.58,1.03,796.825,7.0,26.0,59.0,283.74,322.87,127.27,0.76,243.9,286.91,4.0,0.88,447.0,0.32,47.89,4063.84
38-4-5,3016,9136.73,4384.35,1.64,58.13,1.03,979.257,5.0,24.0,53.0,234.32,331.31,128.4,0.79,241.17,295.34,4.0,0.89,355.0,0.27,48.02,3324.23
38-4-6,3017,8679.53,4501.88,1.65,69.68,1.03,660.148,6.0,26.0,58.0,177.79,286.45,136.33,0.79,187.51,232.57,4.0,0.89,322.0,0.38,63.49,2949.0
38-4-7,3018,10478.79,5017.29,1.48,58.17,1.04,970.466,7.0,20.0,47.0,396.42,279.79,126.21,0.83,250.63,298.9,4.0,0.88,375.0,0.36,49.3,3771.07
38-4-8,3019,7384.96,3703.02,1.66,75.39,1.03,757.959,5.0,22.0,49.0,160.2,313.88,132.34,0.81,217.49,259.88,4.0,0.88,321.0,0.32,66.3,2545.71
38-4-9,3020,9094.21,2619.05,1.45,59.61,1.02,829.154,6.0,25.0,56.0,281.37,397.88,98.48,0.77,255.88,295.07,4.0,0.91,275.0,0.43,56.66,3861.2
38-5-10,3022,12431.1,4454.39,1.8,63.8,1.04,933.756,4.0,33.0,70.0,303.42,489.18,132.13,0.73,296.69,377.2,5.0,0.88,602.0,0.28,53.85,5123.26
38-5-1,3021,6018.95,1742.71,1.2,66.83,1.02,667.267,5.0,16.0,37.0,261.26,310.88,93.37,0.82,192.66,218.53,4.0,0.92,213.0,0.29,53.62,2501.53
38-5-2,3023,10655.4,3608.1,1.39,68.55,1.02,1173.21,6.0,32.0,70.0,318.14,365.21,102.76,0.82,263.59,324.68,6.0,0.92,315.0,0.48,62.34,4175.97
38-5-3,3024,10443.1,4829.82,1.64,69.93,1.04,1018.36,7.0,30.0,67.0,195.96,308.4,92.51,0.78,217.52,251.27,5.0,0.91,451.0,0.31,58.6,3950.65
38-5-4,3025,7753.39,3202.1,1.58,69.91,1.03,870.295,6.0,20.0,46.0,248.56,322.6,106.79,0.81,243.47,310.2,4.0,0.87,328.0,0.5,69.32,2774.62
38-5-5,3026,17712.59,5422.75,1.41,53.7,1.02,1774.37,8.0,41.0,90.0,349.69,491.38,100.96,0.82,304.28,344.64,7.0,0.93,424.0,0.41,53.0,7373.99
38-5-6,3027,11319.2,3000.63,1.61,58.14,1.02,1183.37,6.0,27.0,60.0,282.96,501.73,110.78,0.74,336.96,373.26,5.0,0.92,291.0,0.43,43.74,4991.84
38-5-7,3028,10715.4,3179.27,1.63,66.09,1.03,991.468,6.0,39.0,84.0,276.84,306.93,112.44,0.84,228.98,301.59,7.0,0.92,308.0,0.4,64.65,4159.59
38-2-3,2994,7045.88,2634.66,1.73,62.92,1.04,556.251,5.0,21.0,47.0,169.93,247.97,92.03,0.87,189.29,229.72,4.0,0.88,324.0,0.36,51.43,2473.42
38-2-4,2995,9962.27,3857.86,1.67,63.48,1.04,716.529,6.0,28.0,62.0,242.35,278.99,126.42,0.72,207.34,254.2,5.0,0.87,480.0,0.32,50.12,4051.41
38-2-5,2996,8987.59,3149.44,1.68,68.46,1.03,565.108,6.0,21.0,48.0,223.73,415.96,126.64,0.76,312.48,364.76,4.0,0.86,408.0,0.47,49.6,3518.91
38-2-6,2997,7885.24,2501.9,1.62,67.21,1.03,992.789,4.0,24.0,52.0,318.98,335.19,135.18,0.8,204.67,240.46,5.0,0.92,253.0,0.46,53.66,3299.7
38-2-7,2998,8000.18,1828.9,1.73,55.07,1.03,936.603,5.0,27.0,59.0,224.75,300.85,132.21,0.72,197.11,250.59,5.0,0.9,263.0,0.48,52.98,3685.84
38-2-8,2999,8070.58,3074.28,1.68,70.39,1.05,864.749,6.0,25.0,56.0,206.17,356.97,81.91,0.79,246.47,302.81,4.0,0.85,370.0,0.37,56.4,3047.78
38-2-9,3000,8874.81,4884.55,1.68,63.3,1.03,627.455,5.0,26.0,57.0,248.81,331.07,123.2,0.88,222.02,282.58,6.0,0.89,356.0,0.37,54.01,2833.06
38-3-10,3002,10769.7,3428.31,1.53,71.06,1.01896,793.67,6.0,17.0,40.0,347.75,361.22,91.4,1.02,262.23,312.16,4.0,0.94,197.0,0.36,70.96,3456.9
38-3-1,3001,18541.09,9074.84,1.65,68.42,1.04,1296.83,7.0,38.0,83.0,266.28,509.4,130.76,0.76,362.58,421.18,5.0,0.88,749.0,0.29,54.7,7068.81
38-3-2,3003,10649.1,6479.62,1.51,63.98,1.04,1159.91,6.0,15.0,36.0,272.35,421.89,77.98,1.02,259.72,315.43,3.0,0.87,314.0,0.36,53.61,3064.63
38-3-3,3004,8771.48,2461.38,1.49,58.68,1.02,882.026,5.0,24.0,53.0,340.66,295.46,107.34,0.81,240.24,272.1,5.0,0.93,245.0,0.26,60.63,3661.24
38-3-4,3005,15988.4,4357.27,1.49,60.84,1.02,1188.0,7.0,46.0,99.0,295.24,435.08,116.35,0.74,295.41,376.01,7.0,0.9,448.0,0.44,59.5,7158.95
38-3-5,3006,13057.8,3808.57,1.6,64.02,1.02,1453.34,6.0,38.0,82.0,297.04,411.79,120.86,0.73,343.77,391.24,6.0,0.91,354.0,0.37,58.49,5809.2
38-3-6,3007,10989.0,5901.18,1.57,69.96,1.04,1090.66,7.0,25.0,57.0,234.09,337.36,125.53,0.83,213.94,256.93,4.0,0.86,399.0,0.43,61.67,3752.82
38-3-7,3008,9962.94,3646.61,1.59,68.98,1.03,749.918,7.0,24.0,55.0,295.93,417.19,130.15,0.78,302.79,365.22,4.0,0.9,383.0,0.21,57.02,3870.42
38-3-8,3009,14151.3,5346.37,1.82,73.96,1.04,831.989,6.0,42.0,90.0,279.62,343.33,107.91,0.73,247.08,314.97,6.0,0.85,663.0,0.37,62.16,5895.53
38-3-9,3010,14508.7,4769.71,1.62,67.67,1.02,1104.73,5.0,37.0,79.0,357.58,387.24,103.94,0.85,311.98,378.3,6.0,0.92,337.0,0.45,58.95,5545.18
37-9-5,2976,6188.08,1838.53,1.54,64.48,1.03,765.898,6.0,17.0,40.0,246.97,245.39,118.85,0.76,169.44,271.26,3.0,0.89,189.0,0.26,59.78,2591.8
37-9-6,2977,9014.35,4907.31,1.61,77.98,1.03,791.492,6.0,23.0,52.0,217.23,312.12,103.58,0.84,234.45,251.76,4.0,0.88,329.0,0.38,64.17,2775.69
37-9-7,2978,9869.56,4362.0,1.59,58.54,1.03,682.16,6.0,21.0,48.0,340.83,342.9,93.9,0.82,245.62,276.84,5.0,0.91,393.0,0.42,50.74,3442.65
37-9-8,2979,6959.79,2266.08,1.69,60.79,1.04,578.789,5.0,20.0,45.0,197.97,286.8,111.2,0.84,180.34,246.39,4.0,0.9,290.0,0.26,55.36,2550.42
37-9-9,2980,9825.12,3520.39,1.54,60.76,1.04,609.97,7.0,23.0,53.0,246.06,307.18,131.79,0.8,198.58,233.89,4.0,0.85,436.0,0.4,53.31,3687.04
38-1-10,2982,9067.43,4415.57,1.72,84.48,1.05,937.747,5.0,26.0,57.0,271.5,279.96,119.75,0.86,256.43,261.27,5.0,0.86,353.0,0.32,71.94,2975.63
38-1-1,2981,10517.5,3953.43,1.51,66.97,1.03,622.342,8.0,26.0,60.0,213.42,390.5,113.79,0.81,235.39,294.82,5.0,0.88,430.0,0.36,58.3,3841.23
38-1-2,2983,10141.4,3908.44,1.56,63.21,1.04,766.143,8.0,22.0,52.0,244.49,369.24,96.75,0.85,233.78,270.8,4.0,0.88,417.0,0.43,57.68,3632.14
35-2-7,2958,20417.8,14055.2,1.33,57.4,1.06,2379.84,7.0,34.0,75.0,253.99,379.26,132.81,1.31,286.5,358.55,5.0,0.82,722.0,0.38,50.16,4601.78
35-2-8,2959,11827.9,4797.12,1.37,55.29,1.07,1232.31,9.0,29.0,67.0,284.15,221.22,117.06,1.03,195.17,238.11,4.0,0.84,496.0,0.47,48.17,3601.38
35-2-9,2960,10437.5,5984.25,1.24,58.24,1.06,1339.37,8.0,27.0,62.0,120.71,321.7,120.41,1.13,204.21,255.46,5.0,0.83,411.0,0.42,45.36,2741.98
37-7-10,2962,9708.73,3891.61,1.35,74.21,1.02,1449.39,6.0,29.0,64.0,245.05,385.23,113.74,0.87,229.5,275.46,6.0,0.93,248.0,0.27,66.31,3712.23
37-7-1,2961,9763.19,2866.6,1.26,74.39,1.02,1067.27,7.0,26.0,59.0,210.27,303.93,134.0,0.78,195.65,237.85,6.0,0.91,317.0,0.34,66.65,3969.11
37-7-2,2963,12032.8,6324.78,1.68,66.61,1.04,1132.3,6.0,27.0,60.0,187.84,414.22,116.62,0.8,275.6,345.63,4.0,0.88,548.0,0.27,55.92,4393.93
37-7-3,2964,16894.7,4815.68,1.48,58.3,1.02,1670.24,7.0,37.0,81.0,641.63,403.85,92.97,0.8,459.75,505.78,6.0,0.91,430.0,0.34,49.09,7009.67
37-7-4,2965,10593.8,4802.62,1.62,70.26,1.04,991.766,7.0,28.0,63.0,291.74,367.55,118.07,0.81,247.81,307.56,4.0,0.88,447.0,0.36,59.66,3856.98
37-7-5,2966,8954.48,3832.32,1.51,68.67,1.04,1018.63,7.0,22.0,51.0,251.58,297.14,138.56,0.83,195.49,249.51,3.0,0.88,349.0,0.29,59.98,3034.96
37-7-6,2967,18548.7,11407.3,1.51,71.32,1.02,2030.93,9.0,37.0,83.0,308.31,410.54,101.96,0.89,283.37,315.64,5.0,0.91,647.0,0.34,55.29,5893.79
37-7-7,2968,11335.2,5276.51,1.53,69.15,1.04,961.085,7.0,23.0,53.0,376.73,315.92,115.29,0.88,268.12,294.14,3.0,0.88,429.0,0.31,50.74,3873.59
37-7-8,2969,10339.9,3428.05,1.57,59.68,1.02,1264.7,6.0,32.0,70.0,281.36,342.59,102.99,0.77,277.46,324.02,5.0,0.93,288.0,0.42,56.09,4223.71
37-7-9,2970,11570.5,3158.78,1.44,60.6,1.02,1414.22,7.0,35.0,77.0,302.22,382.13,110.39,0.79,273.75,317.12,5.0,0.92,319.0,0.39,50.89,4869.97
37-9-10,2972,6854.27,2824.02,1.71,64.01,1.03,666.406,4.0,19.0,42.0,186.46,351.36,82.48,0.84,217.59,251.15,5.0,0.88,317.0,0.4,55.83,2535.19
37-9-1,2971,7928.97,2816.23,1.42,70.66,1.03,908.375,6.0,18.0,42.0,257.91,279.76,112.32,0.84,200.34,270.08,4.0,0.9,222.0,0.41,70.74,2978.22
37-9-2,2973,6150.86,2220.76,1.39,59.13,1.04,683.38,6.0,14.0,34.0,235.4,362.41,79.88,0.77,206.64,238.92,4.0,0.89,265.0,0.5,45.69,2390.48
37-9-3,2974,5019.1,1964.72,1.35,61.74,1.04,842.202,6.0,9.0,24.0,198.08,207.75,96.47,0.87,161.72,183.74,3.0,0.89,123.0,0.37,72.38,1729.43
32-2-7,2938,13539.3,7355.49,1.49,58.43,1.07,1606.74,7.0,30.0,67.0,224.8,348.25,113.66,1.12,231.24,286.83,5.0,0.82,568.0,0.54,59.83,3664.39
32-2-8,2939,7619.76,4606.45,1.53,62.97,1.06,1663.81,4.0,11.0,26.0,221.88,335.39,91.23,1.36,241.91,284.33,4.0,0.83,264.0,0.44,55.43,1724.73
32-2-9,2940,12353.8,6439.57,1.27,64.01,1.09,1201.02,7.0,28.0,63.0,140.15,301.28,152.41,1.08,180.52,246.3,5.0,0.78,523.0,0.32,64.23,3461.87
35-1-10,2942,12359.5,4354.74,1.11,66.91,1.07,1039.55,6.0,29.0,64.0,233.31,347.63,129.19,0.89,230.36,329.98,5.0,0.79,472.0,0.21,53.08,4302.24
35-1-1,2941,4628.57,2472.82,1.51,80.09,1.05,851.558,3.0,4.0,11.0,51.43,254.72,119.64,1.5,227.18,326.27,2.0,0.82,142.0,0.0,46.41,956.24
35-1-2,2943,10755.5,4081.91,1.2,72.05,1.09,1728.22,6.0,21.0,48.0,194.53,336.12,126.9,0.97,244.71,313.53,4.0,0.78,513.0,0.33,60.66,3168.12
35-1-3,2944,10387.5,3550.13,1.28,65.54,1.06,537.661,6.0,21.0,48.0,194.43,325.86,91.35,0.99,211.13,284.51,4.0,0.82,523.0,0.41,56.81,3149.99
35-1-4,2945,11710.9,4310.26,1.12464,73.2977,1.06772,952.857,7.0,20.0,47.0,181.99,255.937,112.11,0.980745,215.996,344.978,4.0,0.7834,550.0,0.446667,51.3488,3603.04
35-1-6,2947,13722.1,5337.99,1.4674,67.4037,1.0865,1134.14,6.0,29.0,64.0,219.171,284.82,127.15,1.11383,203.402,298.001,5.0,0.786273,562.0,0.419869,61.9036,3781.46
35-1-7,2948,12058.6,4497.45,1.07,66.98,1.05,1013.01,6.0,27.0,60.0,316.36,206.79,119.69,1.02,218.64,366.38,6.0,0.83,489.0,0.39,50.14,3697.1
35-1-8,2949,17854.5,9753.77,1.27,64.24,1.07,1261.4,6.0,28.0,62.0,205.01,359.58,126.62,1.33,237.5,289.32,6.0,0.78,476.0,0.43,55.08,3986.09
35-1-9,2950,9542.43,4798.28,0.88,59.56,1.05,1000.11,5.0,18.0,41.0,212.77,184.5,106.65,1.13,195.24,246.2,4.0,0.84,316.0,0.27,46.25,2597.91
35-2-10,2952,8705.68,3567.7,1.22,59.06,1.05,1274.96,8.0,25.0,58.0,162.57,307.5,100.34,0.89,184.95,229.68,5.0,0.85,415.0,0.45,61.8,2950.23
35-2-1,2951,19016.9,11466.2,1.37,71.85,1.08,1831.79,7.0,45.0,97.0,246.29,444.54,119.28,0.94,281.82,352.59,6.0,0.78,998.0,0.35,48.08,5931.86
35-2-2,2953,11948.2,5876.73,1.18,68.51,1.06,921.18,6.0,23.0,52.0,156.47,400.06,119.01,0.87,341.58,405.66,4.0,0.82,629.0,0.32,55.29,3855.21
35-2-3,2954,16400.7,5902.49,1.45,69.31,1.08,1125.23,8.0,34.0,76.0,212.83,322.81,116.05,0.9,234.08,306.7,6.0,0.78,906.0,0.49,48.54,5576.71
35-2-4,2955,14557.6,6871.46,1.56,75.81,1.09,1194.76,8.0,25.0,58.0,201.92,367.08,99.71,1.16,231.64,275.86,4.0,0.78,644.0,0.29,57.24,3937.59
35-2-5,2956,19452.5,11287.5,1.28,56.13,1.08,1714.63,6.0,35.0,76.0,307.42,304.15,135.82,1.09,259.25,326.05,4.0,0.78,819.0,0.28,48.33,5293.73
35-2-6,2957,18475.3,11759.2,1.07,60.54,1.06,1993.98,6.0,34.0,74.0,266.73,394.76,151.6,1.19,258.4,340.09,5.0,0.84,745.0,0.35,58.78,4751.62
31-2-5,2916,14523.0,5196.22,1.54,64.71,1.04,1357.56,7.0,38.0,83.0,302.3,417.68,120.89,0.75,264.45,339.04,5.0,0.85,907.0,0.25,48.16,5814.67
31-2-6,2917,12427.0,3241.8,1.8,70.2,1.05,881.035,6.0,42.0,90.0,260.57,350.14,107.4,0.68,295.43,345.39,5.0,0.83,991.0,0.36,54.24,5525.82
31-2-7,2918,8666.08,2413.35,1.8109,66.4774,1.06107,733.398,5.0,34.0,73.0,203.808,360.808,156.48,0.696038,252.076,308.104,5.0,0.842688,631.0,0.280345,50.4505,3859.38
31-2-8,2919,9906.11,3518.07,1.75,60.02,1.05,1504.61,8.0,32.0,72.0,200.83,322.55,108.16,0.72,205.35,257.43,5.0,0.84,630.0,0.41,51.96,3960.98
31-2-9,2920,2985.5,2629.93,1.57,74.58,1.05,1578.63,2.0,3.0,8.0,115.88,213.23,73.93,1.38,213.4,245.04,2.0,0.88,83.0,0.0,68.6,602.46
32-1-10,2922,11288.4,4282.26,1.1,72.02,1.05,696.056,7.0,23.0,53.0,183.32,292.08,115.22,1.07,180.42,235.82,5.0,0.85,455.0,0.42,59.25,3347.65
32-1-1,2921,9753.45,3553.13,1.38196,64.9299,1.07634,1068.5,6.0,26.0,58.0,225.37,283.57,90.0,0.821741,189.437,302.625,4.0,0.782936,563.0,0.39652,52.8237,3446.94
32-1-2,2923,10213.2,4415.1,1.35,66.04,1.06,883.311,5.0,21.0,47.0,150.25,315.78,101.53,1.1,208.07,324.52,4.0,0.8,464.0,0.22,50.25,2837.58
32-1-3,2924,8098.85,2777.02,1.13,72.03,1.07,950.556,6.0,19.0,44.0,130.24,299.99,92.89,0.94,203.36,250.01,4.0,0.81,427.0,0.35,60.73,2603.48
32-1-4,2925,13124.7,4910.63,1.35674,68.7336,1.05218,1537.83,7.0,30.0,67.0,207.639,361.53,111.39,0.973831,234.101,320.366,5.0,0.845778,569.0,0.45,53.4832,4162.69
32-1-5,2926,7032.02,3087.99,1.17,78.11,1.04,595.988,5.0,11.0,27.0,165.19,194.7,103.13,1.2,172.51,233.09,5.0,0.87,241.0,0.41,52.17,1737.5
32-1-6,2927,6680.08,3846.28,1.13,89.7,1.06,670.834,6.0,13.0,32.0,119.52,247.05,107.05,1.37,156.61,267.81,4.0,0.82,211.0,0.3,85.11,1460.68
32-1-7,2928,9985.74,4655.24,1.11,75.88,1.06,1292.85,4.0,20.0,44.0,179.84,235.39,111.26,1.07,204.22,346.27,5.0,0.8,373.0,0.25,56.5,2900.56
32-1-8,2929,10125.4,3458.6,1.15,70.71,1.08,983.855,6.0,22.0,50.0,228.81,253.16,118.0,0.92,233.56,337.13,4.0,0.77,433.0,0.43,66.23,3314.31
32-1-9,2930,5773.29,2478.16,1.03,66.77,1.06,1025.14,5.0,14.0,33.0,178.9,254.22,98.51,1.08,170.72,222.55,3.0,0.83,251.0,0.32,62.62,1632.71
32-2-10,2932,8908.02,3873.26,1.3,59.69,1.08,1339.31,7.0,31.0,69.0,112.95,256.02,171.96,0.96,156.13,193.4,5.0,0.83,464.0,0.26,47.13,2743.44
32-2-1,2931,11001.0,4244.88,1.52,65.53,1.06,1138.81,9.0,29.0,67.0,236.16,309.56,111.57,0.76,202.8,279.34,4.0,0.8,683.0,0.29,58.36,4258.58
32-2-2,2933,8807.84,3307.17,1.74,64.78,1.1,1057.45,7.0,33.0,73.0,151.31,227.78,90.86,0.8,182.8,249.27,6.0,0.79,587.0,0.51,55.98,3228.09
32-2-3,2934,17120.5,8414.11,1.45,58.49,1.07,1304.13,6.0,34.0,74.0,272.84,339.73,110.19,0.93,224.94,313.33,6.0,0.78,854.0,0.38,50.17,5321.03
